hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_parking,has_wifi,has_breakfast_food_drinks,has_pool,has_beach_front,has_gym,has_airport_shuttle
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-08,2018-07-09,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-08,2018-07-09,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-12,2018-07-13,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-12,2018-07-13,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-12,2018-07-13,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-19,2018-07-20,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-19,2018-07-20,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-19,2018-07-20,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-26,2018-07-27,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-26,2018-07-27,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-07-26,2018-07-27,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-02,2018-08-03,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-02,2018-08-03,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-02,2018-08-03,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-04,2018-08-05,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-04,2018-08-05,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-04,2018-08-05,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-09,2018-08-10,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-09,2018-08-10,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-09,2018-08-10,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-16,2018-08-17,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-16,2018-08-17,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-16,2018-08-17,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-23,2018-08-24,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-23,2018-08-24,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-23,2018-08-24,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-30,2018-08-31,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-30,2018-08-31,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-08-30,2018-08-31,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-09-03,2018-09-04,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-09-03,2018-09-04,Deluxe Double Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-09-03,2018-09-04,Deluxe Twin Room,"₱ 1,951",2,(2.6 km from centre),0,1,1,0,0,0,0,0
Rothman Hotel,"1633 M. Adriatico St., Malate, Malate, 1004 Manila, Philippines",3,7.8,2018-09-06,2018-09-07,Standard Double Room,"₱ 1,845",2,(2.6 km from centre),0,1,1,0,0,0,0,0
