hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_parking,has_wifi,has_breakfast_food_drinks,has_pool,has_beach_front,has_gym,has_airport_shuttle
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-07-06,2018-07-07,Budget Single Room,₱ 595,1,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-07-06,2018-07-07,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-07-08,2018-07-09,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-07-12,2018-07-13,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-07-19,2018-07-20,Budget Single Room,₱ 595,1,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-07-19,2018-07-20,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-07-26,2018-07-27,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-08-02,2018-08-03,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-08-04,2018-08-05,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-08-09,2018-08-10,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-08-16,2018-08-17,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-08-23,2018-08-24,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-08-30,2018-08-31,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-09-03,2018-09-04,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-09-06,2018-09-07,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-09-13,2018-09-14,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-09-20,2018-09-21,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-09-27,2018-09-28,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-10-03,2018-10-04,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-10-04,2018-10-05,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-10-11,2018-10-12,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-10-18,2018-10-19,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-10-25,2018-10-26,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-11-01,2018-11-02,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-11-02,2018-11-03,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-11-08,2018-11-09,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-11-15,2018-11-16,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-11-22,2018-11-23,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-11-29,2018-11-30,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-12-02,2018-12-03,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
Las Casitas De Angela Inn III,"McArthur Highway, Matina, 8000 Davao City, Philippines",3,6.6,2018-12-06,2018-12-07,Deluxe Double or Twin Room,"₱ 1,795",2,(1.4 km from centre),0,1,1,0,0,0,0,0
