hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_breakfast_buffet,has_pool,has_gym,has_function_room

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-20,2018-08-21,Deluxe King Room,"PHP 7,742",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-20,2018-08-21,Deluxe Twin Room,"PHP 7,742",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-20,2018-08-21,Grand Deluxe King,"PHP 8,374",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-20,2018-08-21,Grand Deluxe Twin Room,"PHP 8,374",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-20,2018-08-21,Club Deluxe King Room with Lounge Access,"PHP 9,164",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-20,2018-08-21,Premier Suite,"PHP 10,191",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-20,2018-08-21,Executive Suite,"PHP 10,981",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-20,2018-08-21,Executive Suite Twin,"PHP 10,981",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Superior King Room,"PHP 7,110",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Superior Queen Room,"PHP 7,110",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Deluxe King Room,"PHP 7,742",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Deluxe Twin Room,"PHP 7,742",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Grand Deluxe King,"PHP 8,374",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Grand Deluxe Twin Room,"PHP 8,374",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Club Deluxe King Room with Lounge Access,"PHP 9,164",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Premier Suite,"PHP 10,191",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Executive Suite,"PHP 10,981",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-08-30,2018-08-31,Executive Suite Twin,"PHP 10,981",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Superior King Room,"PHP 6,320",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Superior Queen Room,"PHP 6,320",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Deluxe King Room,"PHP 6,952",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Deluxe Twin Room,"PHP 6,952",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Grand Deluxe King,"PHP 7,584",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Grand Deluxe Twin Room,"PHP 7,584",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Club Deluxe King Room with Lounge Access,"PHP 8,374",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Premier Suite,"PHP 9,401",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Executive Suite,"PHP 10,191",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-09,2018-09-10,Executive Suite Twin,"PHP 10,191",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Superior King Room,"PHP 9,480",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Superior Queen Room,"PHP 9,480",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Deluxe King Room,"PHP 10,112",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Deluxe Twin Room,"PHP 10,112",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Grand Deluxe King,"PHP 10,744",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Grand Deluxe Twin Room,"PHP 10,744",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Club Deluxe King Room with Lounge Access,"PHP 11,534",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Premier Suite,"PHP 12,561",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Executive Suite,"PHP 13,351",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-09-19,2018-09-20,Executive Suite Twin,"PHP 13,351",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Superior King Room,"PHP 6,320",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Superior Queen Room,"PHP 6,320",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Deluxe King Room,"PHP 6,952",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Deluxe Twin Room,"PHP 6,952",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Grand Deluxe King,"PHP 7,584",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Grand Deluxe Twin Room,"PHP 7,584",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Club Deluxe King Room with Lounge Access,"PHP 8,374",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Premier Suite,"PHP 9,401",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Executive Suite,"PHP 10,191",2,(6 km from centre),1,0,1,1,0

The Peninsula Manila,"Corner of Ayala and Makati Avenues, 1226 , Makati, 1226 Manila, Philippines",5,9.0,2018-10-19,2018-10-20,Executive Suite Twin,"PHP 10,191",2,(6 km from centre),1,0,1,1,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-22,2018-06-23,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-22,2018-06-23,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-23,2018-06-24,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-23,2018-06-24,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-25,2018-06-26,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-25,2018-06-26,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-26,2018-06-27,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-26,2018-06-27,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-28,2018-06-29,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-06-28,2018-06-29,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-05,2018-07-06,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-05,2018-07-06,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-11,2018-07-12,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-11,2018-07-12,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-16,2018-07-17,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-16,2018-07-17,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-21,2018-07-22,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-21,2018-07-22,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-26,2018-07-27,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-26,2018-07-27,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-31,2018-08-01,Double Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-07-31,2018-08-01,Twin Room,"PHP 1,235.91",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-05,2018-08-06,Double Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-05,2018-08-06,Twin Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-10,2018-08-11,Double Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-10,2018-08-11,Twin Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-15,2018-08-16,Double Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-15,2018-08-16,Twin Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-20,2018-08-21,Double Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-20,2018-08-21,Twin Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-30,2018-08-31,Double Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-08-30,2018-08-31,Twin Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-09-09,2018-09-10,Double Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-09-09,2018-09-10,Twin Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-09-19,2018-09-20,Double Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-09-19,2018-09-20,Twin Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-10-19,2018-10-20,Double Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

Red Planet Manila Binondo,"251-61 Juan Luna Street, Binondo, Manila, Philippines 1006, 1006 Manila, Philippines",3,9.2,2018-10-19,2018-10-20,Twin Room,"PHP 1,975.83",2,(1.9 km from centre),1,0,0,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-22,2018-06-23,Classic Room,"PHP 5,682",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-22,2018-06-23,Suite,"PHP 7,902",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-22,2018-06-23,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-23,2018-06-24,Classic Room,"PHP 5,029",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-23,2018-06-24,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-25,2018-06-26,Classic Room,"PHP 4,426",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-25,2018-06-26,Suite,"PHP 7,112",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-25,2018-06-26,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-26,2018-06-27,Classic Room,"PHP 5,029",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-26,2018-06-27,Garden Suite,"PHP 5,733",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-26,2018-06-27,Suite,"PHP 7,112",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-26,2018-06-27,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-28,2018-06-29,Classic Room,"PHP 5,029",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-28,2018-06-29,Suite,"PHP 7,902",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-06-28,2018-06-29,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-05,2018-07-06,Classic Room,"PHP 5,029",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-05,2018-07-06,Garden Suite,"PHP 5,733",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-05,2018-07-06,Suite,"PHP 7,112",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-05,2018-07-06,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-11,2018-07-12,Classic Room,"PHP 4,426",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-11,2018-07-12,Garden Suite,"PHP 5,733",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-11,2018-07-12,Suite,"PHP 7,112",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-11,2018-07-12,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-16,2018-07-17,Classic Room,"PHP 4,426",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-16,2018-07-17,Garden Suite,"PHP 5,733",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-16,2018-07-17,Suite,"PHP 7,112",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-16,2018-07-17,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-21,2018-07-22,Classic Room,"PHP 5,029",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-21,2018-07-22,Suite,"PHP 7,902",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-21,2018-07-22,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-26,2018-07-27,Classic Room,"PHP 4,426",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-26,2018-07-27,Garden Suite,"PHP 5,733",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-26,2018-07-27,Suite,"PHP 7,112",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-26,2018-07-27,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-31,2018-08-01,Classic Room,"PHP 4,426",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-31,2018-08-01,Garden Suite,"PHP 5,733",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-31,2018-08-01,Suite,"PHP 7,112",2,(6 km from centre),0,0,1,0,0

The Henry Hotel Manila,"2680 FB Harrison St. Pasay City, Philippines, Pasay, 1300 Manila, Philippines",4,9.0,2018-07-31,2018-08-01,Owner's Suite,"PHP 12,900",2,(6 km from centre),0,0,1,0,0

