hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_parking,has_wifi,has_breakfast_food_drinks,has_pool,has_beach_front,has_gym,has_airport_shuttle
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-07-19,2018-07-20,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-08-16,2018-08-17,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-08-16,2018-08-17,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-08-23,2018-08-24,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-08-23,2018-08-24,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-08-30,2018-08-31,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-08-30,2018-08-31,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-03,2018-09-04,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-03,2018-09-04,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-06,2018-09-07,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-06,2018-09-07,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-13,2018-09-14,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-13,2018-09-14,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-20,2018-09-21,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-20,2018-09-21,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-27,2018-09-28,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-09-27,2018-09-28,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-03,2018-10-04,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-03,2018-10-04,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-04,2018-10-05,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-04,2018-10-05,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-11,2018-10-12,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-11,2018-10-12,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-18,2018-10-19,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-18,2018-10-19,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-25,2018-10-26,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-10-25,2018-10-26,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-01,2018-11-02,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-01,2018-11-02,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-02,2018-11-03,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-02,2018-11-03,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-08,2018-11-09,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-08,2018-11-09,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-15,2018-11-16,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-15,2018-11-16,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-22,2018-11-23,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-22,2018-11-23,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-29,2018-11-30,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-11-29,2018-11-30,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-12-02,2018-12-03,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-12-02,2018-12-03,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-12-06,2018-12-07,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-12-06,2018-12-07,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-12-13,2018-12-14,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-12-13,2018-12-14,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-12-20,2018-12-21,Standard King Room,"PHP 2,645",2,not available,0,1,1,0,0,0,0,0
Hotel Bahia Subic Bay,"Building 664, Waterfront Road, Ayala Harbor Point, 2222 Olongapo, Philippines",3,8.0,2018-12-20,2018-12-21,Deluxe King Room,"PHP 3,045",2,not available,0,1,1,0,0,0,0,0
YBC Grand Hotel,"#580 4th Floor, YBC Building, Rizal Avenue, East Tapinac, Olongapo City, 2200 Olongapo, Philippines",3,7.1,2018-07-06,2018-07-07,Standard Queen Room,"PHP 2,020",2,not available,0,1,1,0,0,0,0,0
YBC Grand Hotel,"#580 4th Floor, YBC Building, Rizal Avenue, East Tapinac, Olongapo City, 2200 Olongapo, Philippines",3,7.1,2018-07-06,2018-07-07,Standard Twin Room,"PHP 2,020",2,not available,0,1,1,0,0,0,0,0
YBC Grand Hotel,"#580 4th Floor, YBC Building, Rizal Avenue, East Tapinac, Olongapo City, 2200 Olongapo, Philippines",3,7.1,2018-07-08,2018-07-09,Standard Queen Room,"PHP 2,020",2,not available,0,1,1,0,0,0,0,0
YBC Grand Hotel,"#580 4th Floor, YBC Building, Rizal Avenue, East Tapinac, Olongapo City, 2200 Olongapo, Philippines",3,7.1,2018-07-08,2018-07-09,Standard Twin Room,"PHP 2,020",2,not available,0,1,1,0,0,0,0,0
YBC Grand Hotel,"#580 4th Floor, YBC Building, Rizal Avenue, East Tapinac, Olongapo City, 2200 Olongapo, Philippines",3,7.1,2018-07-12,2018-07-13,Standard Queen Room,"PHP 2,020",2,not available,0,1,1,0,0,0,0,0
