hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_breakfast_buffet,has_pool,has_gym,has_function_room
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-10,2018-07-11,Deluxe Double Room,"PHP 1,393.49",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-10,2018-07-11,Executive Double or Twin Room,"PHP 1,516.44",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-10,2018-07-11,Deluxe Double Room with Pool View,"PHP 1,803.34",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-20,2018-07-21,Executive Double or Twin Room,"PHP 1,680.38",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-20,2018-07-21,Superior Double Room,"PHP 1,844.32",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-20,2018-07-21,Deluxe Double Room with Pool View,"PHP 1,926.29",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-20,2018-07-21,Executive Queen Room with Pool View,"PHP 2,090.23",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-25,2018-07-26,Deluxe Double Room,"PHP 1,393.49",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-25,2018-07-26,Executive Double or Twin Room,"PHP 1,516.44",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-25,2018-07-26,Superior Double Room,"PHP 1,639.40",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-25,2018-07-26,Deluxe Double Room with Pool View,"PHP 1,803.34",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-25,2018-07-26,Executive Queen Room with Pool View,"PHP 1,926.29",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-30,2018-07-31,Deluxe Double Room,"PHP 1,393.49",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-30,2018-07-31,Executive Double or Twin Room,"PHP 1,516.44",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-30,2018-07-31,Superior Double Room,"PHP 1,639.40",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-30,2018-07-31,Deluxe Double Room with Pool View,"PHP 1,803.34",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-04,2018-08-05,Superior Double Room,"PHP 1,844.32",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-04,2018-08-05,Deluxe Double Room with Pool View,"PHP 1,926.29",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-04,2018-08-05,Executive Queen Room with Pool View,"PHP 2,090.23",2,(1.4 km from centre),0,0,1,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-09,2018-08-10,Executive Double or Twin Room,"PHP 1,516.44",2,(1.4 km from centre),0,0,1,0,0
