hotel_name,address,stars,rating,check-in-date,check-out-date,room_type,price,capacity,location_from_center,is_hotel_chain,has_parking,has_wifi,has_breakfast_food_drinks,has_pool,has_beach_front,has_gym,has_airport_shuttle
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-10-24,2018-10-25,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-10-31,2018-11-01,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-11-01,2018-11-02,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-11-07,2018-11-08,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-11-14,2018-11-15,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-11-21,2018-11-22,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-11-28,2018-11-29,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-12-01,2018-12-02,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-12-05,2018-12-06,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-12-12,2018-12-13,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-12-19,2018-12-20,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-12-26,2018-12-27,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2018-12-31,2019-01-01,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-01-02,2019-01-03,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-01-09,2019-01-10,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-01-16,2019-01-17,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-01-23,2019-01-24,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-01-30,2019-01-31,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-02-06,2019-02-07,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-02-13,2019-02-14,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-02-20,2019-02-21,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-02-27,2019-02-28,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-03-01,2019-03-02,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-03-06,2019-03-07,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-03-13,2019-03-14,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-03-20,2019-03-21,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-03-27,2019-03-28,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
The Strand Suites and Dormitel,"#4 Road 2 Doña Vicenta Subdivision Bajada, 8000 Davao City, Philippines",2,8.9,2019-03-31,2019-04-01,Standard Single Room,₱ 900,1,(2.1 km from centre),0,1,1,0,0,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-05,2018-07-06,Deluxe Double Room with Pool View,"₱ 1,885.31",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-07,2018-07-08,Deluxe Double Room,"₱ 1,557.43",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-11,2018-07-12,Executive Double or Twin Room,"₱ 1,598.41",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-18,2018-07-19,Executive Double or Twin Room,"₱ 1,516.44",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-07-25,2018-07-26,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-01,2018-08-02,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-03,2018-08-04,Executive Double or Twin Room,"₱ 1,680.38",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-08,2018-08-09,Executive Double or Twin Room,"₱ 1,516.44",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-15,2018-08-16,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-22,2018-08-23,Executive Double or Twin Room,"₱ 1,598.41",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-08-29,2018-08-30,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-02,2018-09-03,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-05,2018-09-06,Executive Double or Twin Room,"₱ 1,516.44",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-12,2018-09-13,Executive Double or Twin Room,"₱ 1,516.44",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-19,2018-09-20,Executive Double or Twin Room,"₱ 1,516.44",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-09-26,2018-09-27,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-02,2018-10-03,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-03,2018-10-04,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-10,2018-10-11,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-17,2018-10-18,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-24,2018-10-25,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-10-31,2018-11-01,Executive Double or Twin Room,"₱ 1,762.35",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-11-01,2018-11-02,Executive Double or Twin Room,"₱ 1,762.35",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-11-07,2018-11-08,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-11-14,2018-11-15,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-11-21,2018-11-22,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-11-28,2018-11-29,Executive Double or Twin Room,"₱ 1,516.44",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-12-01,2018-12-02,Executive Double or Twin Room,"₱ 1,680.38",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-12-05,2018-12-06,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-12-12,2018-12-13,Deluxe Double Room,"₱ 1,393.49",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-12-19,2018-12-20,Executive Double or Twin Room,"₱ 1,516.44",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-12-26,2018-12-27,Executive Double or Twin Room,"₱ 1,885.31",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2018-12-31,2019-01-01,Executive Double or Twin Room,"₱ 1,885.31",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-01-02,2019-01-03,Executive Double or Twin Room,"₱ 1,885.31",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-01-09,2019-01-10,Deluxe Double Room,"₱ 1,434.47",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-01-16,2019-01-17,Deluxe Double Room,"₱ 1,434.47",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-01-23,2019-01-24,Deluxe Double Room,"₱ 1,434.47",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-01-30,2019-01-31,Deluxe Double Room,"₱ 1,434.47",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-02-06,2019-02-07,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-02-13,2019-02-14,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-02-20,2019-02-21,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-02-27,2019-02-28,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-03-01,2019-03-02,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-03-06,2019-03-07,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-03-13,2019-03-14,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-03-20,2019-03-21,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-03-27,2019-03-28,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-03-31,2019-04-01,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-04-03,2019-04-04,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-04-10,2019-04-11,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-04-17,2019-04-18,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-04-24,2019-04-25,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-04-30,2019-05-01,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-05-01,2019-05-02,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-05-08,2019-05-09,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-05-15,2019-05-16,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-05-22,2019-05-23,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-05-29,2019-05-30,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-05-30,2019-05-31,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-06-05,2019-06-06,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-06-12,2019-06-13,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-06-19,2019-06-20,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-06-26,2019-06-27,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-06-29,2019-06-30,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Domicilio Lorenzo,"113 Camia St. Juna Subdivision, Matina, Davao City, 8000 Davao City, Philippines",2,8.6,2019-07-03,2019-07-04,Deluxe Double Room,"₱ 1,639.40",2,(1.4 km from centre),0,1,1,0,1,0,0,0
Hotel Tropika,"Km. 7 Lanang , 8000 Davao City, Philippines",3,8.5,2018-07-07,2018-07-08,Deluxe Double or Twin Room,"₱ 2,786.89",2,(5 km from centre),0,1,1,0,1,0,0,1
Hotel Tropika,"Km. 7 Lanang , 8000 Davao City, Philippines",3,8.5,2018-07-11,2018-07-12,Deluxe Double or Twin Room,"₱ 2,786.89",2,(5 km from centre),0,1,1,0,1,0,0,1
Hotel Tropika,"Km. 7 Lanang , 8000 Davao City, Philippines",3,8.5,2018-07-25,2018-07-26,Deluxe Double or Twin Room,"₱ 2,786.89",2,(5 km from centre),0,1,1,0,1,0,0,1
Hotel Tropika,"Km. 7 Lanang , 8000 Davao City, Philippines",3,8.5,2018-08-01,2018-08-02,Deluxe Double or Twin Room,"₱ 2,786.89",2,(5 km from centre),0,1,1,0,1,0,0,1
